event_id,timestamp,user_id,src_segment,dst_segment,src_ip,dst_ip,port,protocol,bytes,device_id,is_anomalous,hour,is_off_hours,cross_segment,log_bytes,uba_anomaly_score,uba_flagged
NW000937,2026-06-24 20:23:54,VND2002,vendor-vpn,vendor-vpn,10.60.127.30,10.20.19.63,8080,TCP,34962,DEV0338,0,20,0,0,10.462045638444781,0.6027024516751879,0
NW004657,2026-06-24 20:27:43,STF1041,staff-ops,staff-ops,10.20.195.238,10.20.158.45,80,TCP,110344,DEV0231,0,20,0,0,11.61136710028226,0.4159775484857741,0
NW003692,2026-06-24 20:32:37,STF1126,staff-ops,staff-ops,10.20.75.139,10.20.92.57,443,TCP,351254,DEV0312,0,20,0,0,12.769267734404222,0.40122258254835136,0
NW005267,2026-06-24 20:45:50,VND2020,vendor-vpn,vendor-vpn,10.60.244.91,10.20.107.111,443,TCP,279470,DEV0070,0,20,0,0,12.540653809485784,0.4943951861092193,0
NW000543,2026-06-24 20:56:54,VND2017,vendor-vpn,vendor-vpn,10.60.190.10,10.20.160.235,22,UDP,187214,DEV0075,0,20,0,0,12.140012968020663,0.6245521569496624,0
NW003984,2026-06-24 21:02:58,STF1035,staff-ops,staff-ops,10.20.8.85,10.20.128.226,445,TCP,194267,DEV0018,0,21,0,0,12.176993928029507,0.4145468474455084,0
NW006369,2026-06-24 21:06:36,STF1114,staff-ops,staff-ops,10.20.109.77,10.20.62.9,443,UDP,31392,DEV0220,0,21,0,0,10.354340217107467,0.5536157581070554,0
NW001485,2026-06-24 21:11:57,STF1101,staff-ops,staff-ops,10.20.76.94,10.20.15.95,443,TCP,268558,DEV0305,0,21,0,0,12.500825908084279,0.4059278024560824,0
NW005469,2026-06-24 21:13:14,STF1014,staff-ops,staff-ops,10.20.29.67,10.20.37.118,80,TCP,87892,DEV0111,0,21,0,0,11.383875444552215,0.42877595399102014,0
NW003456,2026-06-24 21:23:31,STF1113,staff-ops,internet,10.20.146.186,198.51.115.110,443,TCP,39287,DEV0330,0,21,0,1,10.578674407719081,0.5076417897113137,0
NW005822,2026-06-24 21:24:31,STF1087,staff-ops,staff-ops,10.20.240.171,10.20.176.176,445,TCP,185926,DEV0385,0,21,0,0,12.133109402539327,0.4152610843984088,0
NW005097,2026-06-24 21:27:11,STF1006,staff-ops,staff-ops,10.20.143.109,10.20.195.232,443,TCP,231321,DEV0207,0,21,0,0,12.35156595826625,0.4037625594129091,0
NW001292,2026-06-24 21:32:24,STF1148,staff-ops,staff-ops,10.20.20.116,10.20.78.34,443,TCP,221606,DEV0267,0,21,0,0,12.308660821804015,0.4045188931400076,0
NW005601,2026-06-24 21:40:44,STF1009,staff-ops,internet,10.20.218.199,198.51.113.237,22,TCP,105413,DEV0053,0,21,0,1,11.56565073359311,0.5037097271769566,0
NW001687,2026-06-24 21:41:10,STF1019,staff-ops,staff-ops,10.20.54.175,10.20.8.90,443,TCP,199213,DEV0363,0,21,0,0,12.202134902787531,0.4047856775989138,0
NW002244,2026-06-24 21:41:54,VND2012,vendor-vpn,internet,10.60.45.20,198.51.137.97,5432,TCP,199718,DEV0163,0,21,0,1,12.204666657592197,0.6096757186832938,0
NW004697,2026-06-24 21:45:06,STF1048,staff-ops,staff-ops,10.20.138.71,10.20.83.223,5432,TCP,341764,DEV0381,0,21,0,0,12.741878645356705,0.4897912889897937,0
NW006347,2026-06-24 21:56:59,STF1133,staff-ops,staff-ops,10.20.194.47,10.20.237.222,443,TCP,335482,DEV0349,0,21,0,0,12.72332656346924,0.41071025169649006,0
NW003640,2026-06-25 00:20:47,STF1179,staff-ops,staff-ops,10.20.78.246,10.20.23.115,22,TCP,275719,DEV0187,0,0,1,0,12.527141136999589,0.5861383895622095,0
NW002630,2026-06-25 01:11:04,VND2020,vendor-vpn,vendor-vpn,10.60.101.207,10.20.50.184,3389,TCP,293387,DEV0346,0,1,1,0,12.589251244059097,0.6461209680640077,0
NW006257,2026-06-25 01:24:38,STF1016,staff-ops,internet,10.20.223.127,198.51.122.37,8080,TCP,63298,DEV0148,0,1,1,1,11.055624810219172,0.6499005177058974,0
NW005391,2026-06-25 01:33:47,STF1081,staff-ops,internet,10.20.174.32,198.51.174.131,443,TCP,2475,DEV0045,0,1,1,1,7.814399633804487,0.6529000620073017,1
NW004766,2026-06-25 02:10:32,STF1101,staff-ops,staff-ops,10.20.63.201,10.20.240.135,443,TCP,255821,DEV0331,0,2,1,0,12.452237169119853,0.5549969332246023,0
NW004791,2026-06-25 02:37:11,STF1056,staff-ops,internet,10.20.119.5,198.51.76.240,443,TCP,291683,DEV0315,0,2,1,1,12.583426303477262,0.604027618559474,0
NW002935,2026-06-25 02:44:16,VND2002,vendor-vpn,vendor-vpn,10.60.49.126,10.20.209.134,443,TCP,362635,DEV0352,0,2,1,0,12.801154855331086,0.6154161732675488,0
NW006130,2026-06-25 02:59:14,STF1050,staff-ops,staff-ops,10.20.23.64,10.20.132.115,80,TCP,127375,DEV0356,0,2,1,0,11.75489862132836,0.5716476775996383,0
NW004777,2026-06-25 03:34:17,STF1088,staff-ops,staff-ops,10.20.132.76,10.20.101.18,80,UDP,13284,DEV0248,0,3,1,0,9.494390858193913,0.6623845027134524,1
NW003607,2026-06-25 04:49:11,STF1050,staff-ops,staff-ops,10.20.42.98,10.20.153.75,443,TCP,308476,DEV0019,0,4,1,0,12.639402565253294,0.5464977570481203,0
NW005567,2026-06-25 04:56:21,STF1164,staff-ops,operational-apps,10.20.37.236,10.20.178.251,445,TCP,4877403,DEV0128,1,4,1,1,15.400123669071457,0.6801810178756157,1
NW003696,2026-06-25 06:01:29,STF1017,staff-ops,staff-ops,10.20.29.235,10.20.74.88,22,TCP,82478,DEV0245,0,6,0,0,11.320298994466034,0.43039621641241865,0
NW000991,2026-06-25 06:08:35,STF1108,staff-ops,staff-ops,10.20.127.244,10.20.147.148,8080,TCP,166735,DEV0263,0,6,0,0,12.02416700223221,0.4767479052478716,0
NW002602,2026-06-25 06:12:50,STF1133,staff-ops,staff-ops,10.20.39.63,10.20.159.16,443,TCP,135323,DEV0077,0,6,0,0,11.815427182020288,0.40556740913810446,0
NW001283,2026-06-25 06:17:28,STF1145,staff-ops,staff-ops,10.20.67.116,10.20.228.244,80,TCP,192840,DEV0260,0,6,0,0,12.169621294152245,0.4179806201613676,0
NW000581,2026-06-25 06:41:49,STF1076,staff-ops,staff-ops,10.20.88.137,10.20.219.123,443,TCP,220911,DEV0005,0,6,0,0,12.305519711155934,0.4019201891569647,0
NW000955,2026-06-25 06:44:54,STF1037,staff-ops,internet,10.20.33.229,198.51.136.146,443,TCP,346692,DEV0064,0,6,0,1,12.756194941102976,0.4738647275350782,0
NW005110,2026-06-25 06:50:36,VND2034,vendor-vpn,internet,10.60.35.146,198.51.156.76,443,TCP,166875,DEV0083,0,6,0,1,12.025006300628059,0.5460998871409353,0
NW001828,2026-06-25 06:57:39,STF1169,staff-ops,operational-apps,10.20.225.134,10.20.30.216,445,TCP,2095604,DEV0247,1,6,0,1,14.555352852464873,0.636618756133228,0
NW003373,2026-06-25 07:00:33,STF1146,staff-ops,staff-ops,10.20.190.36,10.20.84.245,443,TCP,73780,DEV0079,0,7,0,0,11.208856524867436,0.4025774367192045,0
NW005854,2026-06-25 07:07:52,VND2029,vendor-vpn,vendor-vpn,10.60.77.166,10.20.89.204,443,TCP,135807,DEV0242,0,7,0,0,11.8189974025336,0.47867448988952416,0
NW000766,2026-06-25 07:37:03,STF1075,staff-ops,staff-ops,10.20.178.234,10.20.134.82,443,UDP,60116,DEV0397,0,7,0,0,11.004047942422254,0.530054842034765,0
NW002039,2026-06-25 07:37:04,STF1149,staff-ops,staff-ops,10.20.149.211,10.20.212.189,3389,UDP,156467,DEV0277,0,7,0,0,11.960606795211472,0.5577829824889451,0
NW002722,2026-06-25 07:43:53,VND2013,vendor-vpn,vendor-vpn,10.60.53.60,10.20.223.161,443,TCP,92950,DEV0064,0,7,0,0,11.439827751564016,0.486306241962438,0
NW003519,2026-06-25 07:46:23,STF1097,staff-ops,internet,10.20.133.100,198.51.156.215,443,TCP,188902,DEV0389,0,7,0,1,12.148988934782233,0.4570084219141113,0
NW004762,2026-06-25 08:03:13,STF1133,staff-ops,internet,10.20.218.235,198.51.16.109,8080,TCP,58387,DEV0044,0,8,0,1,10.97486566825047,0.5507257706329528,0
NW002165,2026-06-25 08:05:04,VND2023,vendor-vpn,internet,10.60.53.36,198.51.102.171,443,TCP,196841,DEV0132,0,8,0,1,12.190156655464772,0.5329939896888958,0
NW001376,2026-06-25 08:12:48,STF1005,staff-ops,staff-ops,10.20.69.9,10.20.184.193,443,TCP,293058,DEV0180,0,8,0,0,12.58812923291567,0.38371649913286365,0
NW002000,2026-06-25 08:14:18,STF1075,staff-ops,staff-ops,10.20.167.148,10.20.12.57,80,TCP,195259,DEV0169,0,8,0,0,12.182087282779662,0.39688712413178373,0
NW001832,2026-06-25 08:14:28,STF1105,staff-ops,staff-ops,10.20.140.146,10.20.231.240,8080,UDP,76020,DEV0282,0,8,0,0,11.238764896889764,0.6014351005109511,0
NW001872,2026-06-25 08:20:25,STF1176,staff-ops,staff-ops,10.20.196.26,10.20.7.129,443,TCP,115924,DEV0059,0,8,0,0,11.66069870925966,0.38776579393089083,0
NW001404,2026-06-25 08:21:11,STF1042,staff-ops,internet,10.20.4.9,198.51.10.115,443,UDP,112144,DEV0038,0,8,0,1,11.627547955806927,0.5744146691373369,0
NW002605,2026-06-25 08:24:07,STF1125,staff-ops,staff-ops,10.20.36.108,10.20.206.205,445,TCP,130151,DEV0083,0,8,0,0,11.776458277189006,0.39611296429815374,0
NW002365,2026-06-25 08:24:36,STF1145,staff-ops,internet,10.20.69.191,198.51.123.80,443,TCP,266725,DEV0053,0,8,0,1,12.493977193232501,0.44612877826282143,0
NW005145,2026-06-25 08:26:02,STF1153,staff-ops,internet,10.20.163.180,198.51.19.59,443,UDP,102987,DEV0106,0,8,0,1,11.542367755570186,0.5766668023927568,0
NW005868,2026-06-25 08:26:13,STF1005,staff-ops,staff-ops,10.20.59.224,10.20.80.230,22,TCP,295508,DEV0294,0,8,0,0,12.596454572217281,0.4018662796784949,0
NW005563,2026-06-25 08:35:50,VND2014,vendor-vpn,vendor-vpn,10.60.59.235,10.20.52.82,80,TCP,105360,DEV0146,0,8,0,0,11.565147827640155,0.49636472755372135,0
NW004190,2026-06-25 08:53:34,STF1134,staff-ops,staff-ops,10.20.160.201,10.20.117.200,443,TCP,323516,DEV0070,0,8,0,0,12.687006941774216,0.38516629513726885,0
NW005735,2026-06-25 08:59:51,STF1090,staff-ops,internet,10.20.23.212,198.51.236.76,8080,TCP,396382,DEV0213,0,8,0,1,12.890136194544576,0.5365019036816979,0
NW003361,2026-06-25 09:19:48,STF1085,staff-ops,staff-ops,10.20.114.219,10.20.177.11,443,TCP,233357,DEV0046,0,9,0,0,12.360329034055786,0.3789426208308831,0
NW000438,2026-06-25 09:24:55,VND2001,vendor-vpn,internet,10.60.101.31,198.51.47.82,5432,UDP,214542,DEV0101,0,9,0,1,12.27626546346001,0.6649584865306278,1
NW002668,2026-06-25 09:26:10,STF1064,staff-ops,staff-ops,10.20.84.159,10.20.237.224,80,TCP,27820,DEV0020,0,9,0,0,10.233546410194464,0.4423352357525556,0
NW001178,2026-06-25 09:29:06,VND2000,vendor-vpn,vendor-vpn,10.60.152.229,10.20.18.248,8080,TCP,303957,DEV0390,0,9,0,0,12.62464481294894,0.5634392742123091,0
NW001620,2026-06-25 09:33:47,STF1137,staff-ops,staff-ops,10.20.155.179,10.20.130.99,443,TCP,206390,DEV0267,0,9,0,0,12.237527706987672,0.3811533951044542,0
NW002731,2026-06-25 09:39:23,STF1129,staff-ops,staff-ops,10.20.119.208,10.20.15.127,443,TCP,72086,DEV0306,0,9,0,0,11.185629001884354,0.39386082939599015,0
NW004602,2026-06-25 09:44:04,VND2003,vendor-vpn,vendor-vpn,10.60.89.229,10.20.1.202,443,TCP,83022,DEV0308,0,9,0,0,11.326872956825019,0.48017348163699025,0
NW005935,2026-06-25 09:46:17,STF1030,staff-ops,staff-ops,10.20.184.124,10.20.9.190,8080,TCP,69023,DEV0032,0,9,0,0,11.142209549188882,0.4737473301962489,0
NW000421,2026-06-25 09:53:22,VND2022,vendor-vpn,vendor-vpn,10.60.11.75,10.20.78.77,443,TCP,348196,DEV0121,0,9,0,0,12.760523690541028,0.47669642805948376,0
NW003913,2026-06-25 10:00:23,STF1157,staff-ops,staff-ops,10.20.172.74,10.20.83.152,443,TCP,101518,DEV0056,0,10,0,0,11.528001252063948,0.38399088965979467,0
NW006167,2026-06-25 10:03:31,STF1131,staff-ops,internet,10.20.63.78,198.51.112.104,80,TCP,325689,DEV0289,0,10,0,1,12.693701287691962,0.454664718572943,0
NW000974,2026-06-25 10:14:48,STF1127,staff-ops,staff-ops,10.20.155.75,10.20.158.196,443,TCP,234323,DEV0149,0,10,0,0,12.364460052028498,0.37665331195112284,0
NW000390,2026-06-25 10:22:38,STF1002,staff-ops,internet,10.20.31.159,198.51.31.12,445,TCP,182777,DEV0397,0,10,0,1,12.116027580650123,0.44730521911534865,0
NW002956,2026-06-25 10:41:27,STF1159,staff-ops,internet,10.20.58.80,198.51.152.121,22,TCP,169887,DEV0231,0,10,0,1,12.042894675383398,0.45526421912757353,0
NW002468,2026-06-25 10:44:29,STF1156,staff-ops,staff-ops,10.20.77.18,10.20.62.44,3389,TCP,339820,DEV0301,0,10,0,0,12.736174287369808,0.4360495368730546,0
NW004861,2026-06-25 10:50:46,STF1032,staff-ops,staff-ops,10.20.115.228,10.20.25.135,443,TCP,101298,DEV0341,0,10,0,0,11.525831818519737,0.38417187480685955,0
NW000865,2026-06-25 11:01:43,STF1069,staff-ops,staff-ops,10.20.46.206,10.20.174.14,443,TCP,113805,DEV0076,0,11,0,0,11.642250523361831,0.3808507174393659,0
NW000767,2026-06-25 11:27:33,STF1128,staff-ops,staff-ops,10.20.52.58,10.20.177.8,8080,UDP,151759,DEV0151,0,11,0,0,11.930055604608896,0.581188101877469,0
NW005494,2026-06-25 11:30:16,STF1136,staff-ops,staff-ops,10.20.79.130,10.20.193.87,80,TCP,247811,DEV0034,0,11,0,0,12.420425673154792,0.38952757596142834,0
NW003266,2026-06-25 11:43:13,VND2011,vendor-vpn,internet,10.60.204.138,198.51.17.176,22,TCP,60702,DEV0298,0,11,0,1,11.013748399220034,0.5622733098230258,0
NW006246,2026-06-25 11:44:03,VND2028,vendor-vpn,vendor-vpn,10.60.109.199,10.20.48.88,443,TCP,14833,DEV0058,0,11,0,0,9.604677122296504,0.5296078257774904,0
NW005761,2026-06-25 11:50:26,STF1003,staff-ops,staff-ops,10.20.126.91,10.20.22.154,443,TCP,362179,DEV0392,0,11,0,0,12.799896604795334,0.38190676454324274,0
NW004723,2026-06-25 11:55:36,STF1101,staff-ops,internet,10.20.117.4,198.51.163.85,8080,TCP,315074,DEV0383,0,11,0,1,12.660565984705693,0.5220102761455394,0
NW004577,2026-06-25 12:00:41,STF1014,staff-ops,staff-ops,10.20.149.130,10.20.221.90,8080,UDP,190782,DEV0399,0,12,0,0,12.158891935494319,0.574043382408884,0
NW003391,2026-06-25 12:01:35,STF1158,staff-ops,staff-ops,10.20.154.221,10.20.143.76,443,TCP,164403,DEV0323,0,12,0,0,12.010082092208469,0.3771322888654101,0
NW003329,2026-06-25 12:22:55,STF1026,staff-ops,staff-ops,10.20.63.244,10.20.6.143,443,TCP,289974,DEV0092,0,12,0,0,12.577549991350077,0.37745621030328264,0
NW001921,2026-06-25 12:23:05,STF1001,staff-ops,internet,10.20.161.174,198.51.31.229,443,TCP,298203,DEV0320,0,12,0,1,12.605533095039041,0.4370666721558279,0
NW003104,2026-06-25 12:32:11,VND2011,vendor-vpn,vendor-vpn,10.60.86.51,10.20.200.160,445,TCP,44191,DEV0218,0,12,0,0,10.69629905620902,0.4967169164201024,0
NW006024,2026-06-25 12:33:00,VND2000,vendor-vpn,vendor-vpn,10.60.147.180,10.20.177.174,443,TCP,183879,DEV0038,0,12,0,0,12.122038649920164,0.45725699048416946,0
NW002375,2026-06-25 12:45:42,VND2020,vendor-vpn,internet,10.60.124.131,198.51.23.28,22,TCP,413,DEV0265,0,12,0,1,6.025865973825314,0.6118791994168165,0
NW002640,2026-06-25 12:48:31,STF1119,staff-ops,internet,10.20.106.131,198.51.61.175,443,TCP,82594,DEV0220,0,12,0,1,11.32170442498924,0.4483518468606221,0
NW003438,2026-06-25 12:55:30,VND2005,vendor-vpn,vendor-vpn,10.60.59.223,10.20.237.187,3389,TCP,2840,DEV0277,0,12,0,0,7.951911381854188,0.6104821474664844,0
NW005514,2026-06-25 13:02:23,VND2032,vendor-vpn,vendor-vpn,10.60.52.134,10.20.17.244,443,TCP,387261,DEV0190,0,13,0,0,12.866856745533028,0.4719802728406314,0
NW006106,2026-06-25 13:09:47,STF1063,staff-ops,staff-ops,10.20.195.165,10.20.145.122,443,TCP,378236,DEV0046,0,13,0,0,12.84327626225628,0.38614147770451707,0
NW000743,2026-06-25 13:14:37,STF1114,staff-ops,internet,10.20.172.220,198.51.15.199,5432,UDP,132758,DEV0317,0,13,0,1,11.796290733416269,0.6097625611016252,0
NW000041,2026-06-25 13:23:27,STF1175,staff-ops,staff-ops,10.20.140.26,10.20.163.170,80,TCP,236345,DEV0049,0,13,0,0,12.373052112024858,0.388987522415696,0
NW000831,2026-06-25 13:31:41,STF1042,staff-ops,internet,10.20.38.13,198.51.168.172,443,TCP,221838,DEV0390,0,13,0,1,12.309707172526164,0.43456642540003343,0
NW002156,2026-06-25 13:51:27,STF1115,staff-ops,staff-ops,10.20.172.124,10.20.57.240,8080,TCP,358028,DEV0144,0,13,0,0,12.788369267688655,0.4563250656461158,0
NW002346,2026-06-25 13:54:51,VND2034,vendor-vpn,vendor-vpn,10.60.16.87,10.20.226.72,8080,TCP,189833,DEV0103,0,13,0,0,12.1539052850476,0.5517650157493775,0
NW005964,2026-06-25 14:11:31,STF1082,staff-ops,staff-ops,10.20.13.116,10.20.64.39,80,TCP,75325,DEV0362,0,14,0,0,11.229580639715225,0.4016322661336961,0
NW003283,2026-06-25 14:13:49,STF1087,staff-ops,staff-ops,10.20.172.55,10.20.129.127,445,UDP,112262,DEV0109,0,14,0,0,11.628599611816297,0.4927460279804297,0
NW001833,2026-06-25 14:19:26,VND2013,vendor-vpn,vendor-vpn,10.60.168.95,10.20.16.116,443,TCP,277130,DEV0369,0,14,0,0,12.532245597563803,0.4612960284812773,0
NW002980,2026-06-25 14:27:24,STF1066,staff-ops,staff-ops,10.20.89.163,10.20.82.88,443,TCP,361587,DEV0050,0,14,0,0,12.798260721108788,0.3818854259068788,0
NW003514,2026-06-25 14:30:20,STF1060,staff-ops,staff-ops,10.20.140.54,10.20.79.45,22,TCP,388882,DEV0358,0,14,0,0,12.871033806151626,0.40631590408552165,0
NW004415,2026-06-25 14:38:38,STF1018,staff-ops,operational-apps,10.20.213.74,10.20.5.141,22,TCP,1547343,DEV0127,1,14,0,1,14.252050470705003,0.6169507252836567,0
NW006278,2026-06-25 14:38:43,STF1057,staff-ops,internet,10.20.43.12,198.51.29.82,8080,TCP,47716,DEV0377,0,14,0,1,10.77304300751311,0.550602074070614,0
NW004391,2026-06-25 14:41:27,STF1013,staff-ops,internet,10.20.224.111,198.51.139.28,443,TCP,181901,DEV0106,0,14,0,1,12.111223359497995,0.4374580887305733,0
NW002443,2026-06-25 14:47:41,STF1173,staff-ops,internet,10.20.88.203,198.51.23.234,443,TCP,351641,DEV0148,0,14,0,1,12.770368891584022,0.44481278880721487,0
NW000069,2026-06-25 15:02:08,STF1149,staff-ops,staff-ops,10.20.213.40,10.20.238.177,80,TCP,178625,DEV0388,0,15,0,0,12.093049513537002,0.3921313157499579,0
NW002301,2026-06-25 15:02:33,STF1120,staff-ops,staff-ops,10.20.131.5,10.20.107.46,445,TCP,242580,DEV0289,0,15,0,0,12.399090954205764,0.3844942129742291,0
NW004905,2026-06-25 15:12:02,STF1107,staff-ops,staff-ops,10.20.161.84,10.20.46.22,445,TCP,95501,DEV0362,0,15,0,0,11.46690246865791,0.3896415738447045,0
NW006310,2026-06-25 15:14:19,STF1081,staff-ops,internet,10.20.27.162,198.51.77.46,5432,TCP,33491,DEV0271,0,15,0,1,10.419061883324323,0.5351881192425223,0
NW005430,2026-06-25 15:14:19,STF1048,staff-ops,staff-ops,10.20.244.101,10.20.139.165,8080,TCP,80352,DEV0394,0,15,0,0,11.29418470712081,0.46608406513167117,0
NW004321,2026-06-25 15:36:46,STF1147,staff-ops,internet,10.20.196.149,198.51.226.135,443,TCP,194228,DEV0310,0,15,0,1,12.176793154277682,0.437073809284489,0
NW002641,2026-06-25 15:38:56,STF1042,staff-ops,staff-ops,10.20.6.64,10.20.50.161,443,TCP,298514,DEV0202,0,15,0,0,12.606575461808523,0.3780162053768488,0
NW005579,2026-06-25 15:47:47,STF1000,staff-ops,staff-ops,10.20.5.173,10.20.102.136,443,TCP,157749,DEV0276,0,15,0,0,11.96876678040346,0.37754618787296107,0
NW006030,2026-06-25 16:02:39,STF1074,staff-ops,internet,10.20.61.54,198.51.14.252,445,TCP,221013,DEV0124,0,16,0,1,12.305981326909754,0.4457468664706429,0
NW001825,2026-06-25 16:26:21,VND2013,vendor-vpn,vendor-vpn,10.60.214.42,10.20.3.141,443,TCP,354091,DEV0208,0,16,0,0,12.777312045356783,0.47321863477011433,0
NW006272,2026-06-25 16:37:57,VND2026,vendor-vpn,vendor-vpn,10.60.152.137,10.20.185.117,443,UDP,44511,DEV0088,0,16,0,0,10.70351409472317,0.6186181678986861,0
NW006373,2026-06-25 16:40:45,STF1029,staff-ops,staff-ops,10.20.31.68,10.20.199.138,80,TCP,62554,DEV0034,0,16,0,0,11.0438014487515,0.40722027586630194,0
NW006313,2026-06-25 16:41:17,STF1028,staff-ops,staff-ops,10.20.89.132,10.20.40.121,443,UDP,319353,DEV0081,0,16,0,0,12.674055484353596,0.4821675938700585,0
NW006318,2026-06-25 16:49:02,STF1106,staff-ops,staff-ops,10.20.126.234,10.20.84.183,22,TCP,146356,DEV0266,0,16,0,0,11.893804121519405,0.39821394182268516,0
NW004721,2026-06-25 16:53:05,STF1111,staff-ops,staff-ops,10.20.31.218,10.20.37.225,443,TCP,78260,DEV0265,0,16,0,0,11.267804673602521,0.38815965634995475,0
NW005203,2026-06-25 17:14:24,STF1092,staff-ops,staff-ops,10.20.82.241,10.20.79.53,443,TCP,106818,DEV0291,0,17,0,0,11.57889109230716,0.3881768959511776,0
NW004236,2026-06-25 17:24:29,STF1012,staff-ops,staff-ops,10.20.247.111,10.20.200.153,5432,TCP,360733,DEV0167,0,17,0,0,12.795896123608184,0.46283435300109443,0
NW002588,2026-06-25 17:30:55,VND2002,vendor-vpn,vendor-vpn,10.60.233.124,10.20.181.85,80,TCP,107826,DEV0178,0,17,0,0,11.5882833699181,0.49338824128453795,0
NW003905,2026-06-25 17:54:38,VND2011,vendor-vpn,vendor-vpn,10.60.191.65,10.20.238.177,443,TCP,10404,DEV0383,0,17,0,0,9.250041738827735,0.5518052688243975,0
NW002514,2026-06-25 17:56:41,VND2011,vendor-vpn,vendor-vpn,10.60.239.243,10.20.176.200,443,UDP,236483,DEV0249,0,17,0,0,12.373635831348583,0.6027702221447107,0
NW002962,2026-06-25 17:56:51,STF1147,staff-ops,internet,10.20.185.122,198.51.77.170,8080,TCP,278065,DEV0388,0,17,0,1,12.535613774567405,0.525103508546309,0
NW000335,2026-06-25 18:01:12,VND2010,vendor-vpn,vendor-vpn,10.60.138.17,10.20.93.66,443,TCP,1098,DEV0298,0,18,0,0,7.002155954403621,0.5871460108275064,0
NW002483,2026-06-25 18:07:45,STF1059,staff-ops,staff-ops,10.20.68.245,10.20.55.108,80,TCP,304902,DEV0391,0,18,0,0,12.627748972219512,0.40215503586605905,0
NW005732,2026-06-25 18:18:33,STF1072,staff-ops,internet,10.20.96.190,198.51.39.108,443,TCP,59694,DEV0047,0,18,0,1,10.997003543779488,0.46752704623293795,0
NW001327,2026-06-25 18:56:17,STF1122,staff-ops,staff-ops,10.20.7.130,10.20.54.144,22,TCP,121350,DEV0295,0,18,0,0,11.706442451747082,0.40821629192685527,0
NW004857,2026-06-25 18:58:39,STF1007,staff-ops,internet,10.20.38.208,198.51.168.154,443,TCP,304623,DEV0291,0,18,0,1,12.626833508197457,0.44406072726180573,0
NW005649,2026-06-25 19:07:55,STF1088,staff-ops,staff-ops,10.20.95.192,10.20.235.234,443,TCP,364430,DEV0023,0,19,0,0,12.806092512099744,0.3963408985227214,0
NW006159,2026-06-25 19:13:15,STF1049,staff-ops,staff-ops,10.20.47.58,10.20.4.45,443,TCP,383487,DEV0256,0,19,0,0,12.857063608556727,0.3999318974806165,0
NW005435,2026-06-25 19:28:16,STF1075,staff-ops,staff-ops,10.20.172.147,10.20.173.140,80,TCP,304766,DEV0264,0,19,0,0,12.62730282921672,0.4069184375662076,0
NW004654,2026-06-25 19:28:31,STF1001,staff-ops,internet,10.20.86.156,198.51.152.18,445,UDP,371328,DEV0304,0,19,0,1,12.824843741074279,0.5820251534541011,0
NW003864,2026-06-25 19:35:37,STF1110,staff-ops,staff-ops,10.20.161.35,10.20.48.216,443,UDP,215008,DEV0090,0,19,0,0,12.278435166698792,0.4911985375317302,0
NW000591,2026-06-25 19:37:13,STF1039,staff-ops,staff-ops,10.20.6.82,10.20.166.20,443,TCP,360770,DEV0010,0,19,0,0,12.795998687000074,0.3955982873810026,0
NW002343,2026-06-25 19:40:38,STF1142,staff-ops,staff-ops,10.20.70.52,10.20.43.231,3389,TCP,223553,DEV0264,0,19,0,0,12.317408274590841,0.4468922132936356,0
NW001627,2026-06-25 19:45:41,STF1044,staff-ops,staff-ops,10.20.81.117,10.20.132.45,443,TCP,330678,DEV0031,0,19,0,0,12.70890339529043,0.3925355416569257,0
NW003006,2026-06-25 19:45:53,STF1095,staff-ops,staff-ops,10.20.82.67,10.20.13.210,8080,TCP,306009,DEV0235,0,19,0,0,12.63137306013911,0.473019480221018,0
NW004158,2026-06-25 19:54:02,VND2005,vendor-vpn,vendor-vpn,10.60.219.90,10.20.225.204,445,TCP,262340,DEV0252,0,19,0,0,12.477400463209094,0.48760034089647575,0
NW005283,2026-06-25 19:54:29,STF1128,staff-ops,internet,10.20.164.170,198.51.218.132,8080,TCP,307722,DEV0193,0,19,0,1,12.636955306647927,0.5328430353268709,0
NW003156,2026-06-25 20:04:05,STF1171,staff-ops,internet,10.20.185.65,198.51.44.67,443,UDP,171843,DEV0385,0,20,0,1,12.054342367499132,0.579547955364534,0
NW005513,2026-06-25 20:04:11,STF1022,staff-ops,staff-ops,10.20.51.13,10.20.88.82,443,TCP,252638,DEV0398,0,20,0,0,12.439716871280242,0.3946527365334942,0
NW000723,2026-06-25 20:07:25,STF1176,staff-ops,staff-ops,10.20.32.211,10.20.153.56,80,TCP,303189,DEV0248,0,20,0,0,12.622114950676108,0.4122503268141794,0
NW005058,2026-06-25 20:16:01,STF1063,staff-ops,staff-ops,10.20.224.47,10.20.57.182,443,TCP,350526,DEV0180,0,20,0,0,12.767193015300178,0.40116882270335297,0
NW003593,2026-06-25 20:16:39,VND2019,vendor-vpn,vendor-vpn,10.60.254.177,10.20.25.112,80,TCP,378948,DEV0109,0,20,0,0,12.84515691036613,0.5217005533582756,0
NW004227,2026-06-25 20:19:36,STF1133,staff-ops,staff-ops,10.20.129.60,10.20.59.10,8080,TCP,523,DEV0008,0,20,0,0,6.261491684321042,0.5929889274871039,0
NW005263,2026-06-25 20:20:58,STF1027,staff-ops,internet,10.20.202.11,198.51.30.189,443,TCP,54188,DEV0301,0,20,0,1,10.900233214800668,0.48546929656769167,0
