event_id,timestamp,user_id,role,department_or_vendor,resource,auth_method,outcome,location,is_anomalous
IA003669,2026-06-24T14:39:11,STF1006,staff,Retail Concessions,Gate-Management-System,sso_password,success,airport-terminal,0
IA004211,2026-06-24T14:40:50,STF1161,staff,Ground Operations,Maintenance-Ticketing,sso_mfa,success,airport-terminal,0
IA003153,2026-06-24T14:44:32,VND2030,vendor,Meridian Aircraft Maintenance,Gate-Management-System,vpn_password,success,airport-terminal,0
IA006067,2026-06-24T15:04:01,VND2025,vendor,SkyLink Ground Services,Gate-Management-System,badge+pin,success,vendor-remote-site,0
IA005078,2026-06-24T15:13:04,STF1049,staff,Retail Concessions,Gate-Management-System,sso_password,success,airport-terminal,0
IA004553,2026-06-24T15:18:33,STF1147,staff,Ground Operations,Baggage-Handling-System,sso_password,success,airport-terminal,0
IA003335,2026-06-24T15:22:38,STF1124,staff,Gate Services,Staff-VPN,vpn_certificate,success,airport-terminal,0
IA002260,2026-06-24T15:26:16,STF1039,staff,Engineering & Maintenance,HR-Self-Service,sso_password,success,airport-terminal,0
IA005894,2026-06-24T15:32:15,STF1016,staff,Gate Services,Maintenance-Ticketing,badge+pin,success,airport-terminal,0
IA002383,2026-06-24T15:32:48,STF1169,staff,Ground Operations,Maintenance-Ticketing,badge+pin,fail,airport-terminal,0
IA003733,2026-06-24T15:55:53,STF1143,staff,Engineering & Maintenance,Airfield-Ops-Portal,sso_mfa,success,airport-terminal,0
IA001359,2026-06-24T16:08:39,VND2014,vendor,AeroFuel Solutions,Maintenance-Ticketing,badge+pin,success,vendor-remote-site,0
IA006117,2026-06-24T16:08:49,STF1062,staff,Gate Services,HR-Self-Service,sso_password,success,airport-terminal,0
IA004252,2026-06-24T16:11:08,VND2029,vendor,Horizon Cleaning Services,Cargo-Manifest-System,sso_mfa,success,vendor-remote-site,0
IA005610,2026-06-24T16:13:06,STF1164,staff,Ground Operations,Retail-POS-Backend,sso_password,success,airport-terminal,0
IA000276,2026-06-24T16:15:01,STF1047,staff,Gate Services,HR-Self-Service,vpn_password,success,airport-terminal,0
IA001438,2026-06-24T16:26:28,VND2033,vendor,Meridian Aircraft Maintenance,HR-Self-Service,sso_password,success,airport-terminal,0
IA001586,2026-06-24T16:33:49,STF1028,staff,IT,Staff-VPN,badge+pin,success,airport-terminal,0
IA002856,2026-06-24T16:36:08,STF1033,staff,Retail Concessions,Cargo-Manifest-System,badge+pin,success,airport-terminal,0
IA004000,2026-06-24T16:38:46,STF1044,staff,Ground Operations,Cargo-Manifest-System,sso_password,success,airport-terminal,0
IA004057,2026-06-24T16:40:10,STF1073,staff,Gate Services,Maintenance-Ticketing,badge+pin,fail,airport-terminal,0
IA004044,2026-06-24T16:45:11,STF1173,staff,Baggage Handling,Baggage-Handling-System,badge+pin,success,airport-terminal,0
IA001694,2026-06-24T16:46:04,STF1079,staff,Security,Airfield-Ops-Portal,sso_mfa,success,airport-terminal,0
IA002700,2026-06-24T17:10:14,STF1109,staff,IT,Departure-Control-System,sso_mfa,success,airport-terminal,0
IA000860,2026-06-24T17:25:06,VND2008,vendor,SkyLink Ground Services,Departure-Control-System,sso_password,success,vendor-remote-site,0
IA005147,2026-06-24T17:28:05,VND2001,vendor,Meridian Aircraft Maintenance,HR-Self-Service,vpn_password,success,vendor-remote-site,0
IA003699,2026-06-24T17:40:12,VND2034,vendor,SkyLink Ground Services,Staff-VPN,badge+pin,success,airport-terminal,0
IA004590,2026-06-24T17:57:53,VND2003,vendor,Falcon Cargo Handling,Airfield-Ops-Portal,sso_mfa,success,vendor-remote-site,0
IA004077,2026-06-24T18:04:15,STF1040,staff,Cargo,Departure-Control-System,badge+pin,success,airport-terminal,0
IA002608,2026-06-24T18:07:12,VND2012,vendor,AeroFuel Solutions,Airfield-Ops-Portal,badge+pin,success,vendor-remote-site,0
IA000348,2026-06-24T18:17:46,STF1174,staff,Ground Operations,Maintenance-Ticketing,sso_password,success,airport-terminal,0
IA000909,2026-06-24T18:20:23,STF1037,staff,Engineering & Maintenance,HR-Self-Service,badge+pin,success,airport-terminal,0
IA004451,2026-06-24T18:23:32,STF1007,staff,Baggage Handling,Cargo-Manifest-System,vpn_certificate,success,airport-terminal,0
IA000580,2026-06-24T18:27:05,VND2020,vendor,Coastal Catering Co,Airfield-Ops-Portal,sso_password,success,vendor-remote-site,0
IA000937,2026-06-24T18:41:42,STF1090,staff,Engineering & Maintenance,HR-Self-Service,sso_password,success,airport-terminal,0
IA002683,2026-06-24T18:43:04,STF1086,staff,Baggage Handling,Departure-Control-System,vpn_password,success,airport-terminal,0
IA001998,2026-06-24T18:55:35,STF1153,staff,Ground Operations,Maintenance-Ticketing,badge+pin,success,airport-terminal,0
IA002428,2026-06-24T18:58:01,STF1098,staff,Engineering & Maintenance,HR-Self-Service,badge+pin,success,airport-terminal,0
IA002670,2026-06-24T19:11:37,STF1023,staff,Baggage Handling,Cargo-Manifest-System,sso_password,fail,airport-terminal,0
IA004699,2026-06-24T19:15:23,VND2031,vendor,Meridian Aircraft Maintenance,HR-Self-Service,badge+pin,success,vendor-remote-site,0
IA005554,2026-06-24T19:20:28,STF1029,staff,Security,Gate-Management-System,badge+pin,success,airport-terminal,0
IA001403,2026-06-24T19:29:01,STF1024,staff,Retail Concessions,Gate-Management-System,badge+pin,success,airport-terminal,0
IA004063,2026-06-24T19:33:25,VND2009,vendor,Falcon Cargo Handling,Maintenance-Ticketing,vpn_certificate,success,airport-terminal,0
IA000043,2026-06-24T19:34:32,STF1022,staff,Ground Operations,Departure-Control-System,vpn_certificate,success,airport-terminal,0
IA002165,2026-06-24T19:40:18,STF1044,staff,Ground Operations,Staff-VPN,vpn_certificate,fail,airport-terminal,0
IA000811,2026-06-24T19:46:54,STF1109,staff,IT,Maintenance-Ticketing,badge+pin,success,airport-terminal,0
IA005657,2026-06-24T19:50:27,STF1106,staff,Retail Concessions,Staff-VPN,badge+pin,success,airport-terminal,0
IA005867,2026-06-24T19:56:55,STF1114,staff,Gate Services,Baggage-Handling-System,sso_password,success,airport-terminal,0
IA000527,2026-06-24T20:02:04,STF1032,staff,Security,Retail-POS-Backend,sso_password,success,airport-terminal,0
IA000645,2026-06-24T20:10:55,STF1055,staff,Cargo,Cargo-Manifest-System,badge+pin,success,airport-terminal,0
IA004215,2026-06-24T20:11:07,STF1102,staff,IT,Staff-VPN,sso_password,success,airport-terminal,0
IA004018,2026-06-24T20:14:22,STF1058,staff,Gate Services,Gate-Management-System,sso_password,success,airport-terminal,0
IA005929,2026-06-24T20:14:29,VND2002,vendor,Horizon Cleaning Services,Retail-POS-Backend,badge+pin,success,airport-terminal,0
IA001877,2026-06-24T20:23:18,STF1171,staff,Retail Concessions,Gate-Management-System,badge+pin,success,airport-terminal,0
IA005322,2026-06-24T20:39:10,STF1004,staff,IT,HR-Self-Service,sso_password,success,airport-terminal,0
IA000983,2026-06-24T20:44:07,STF1174,staff,Ground Operations,HR-Self-Service,badge+pin,success,airport-terminal,0
IA000202,2026-06-24T20:45:03,STF1050,staff,Ground Operations,Cargo-Manifest-System,sso_password,success,airport-terminal,0
IA003094,2026-06-24T20:48:36,STF1106,staff,Retail Concessions,Departure-Control-System,badge+pin,success,airport-terminal,0
IA002158,2026-06-24T20:50:18,VND2009,vendor,Falcon Cargo Handling,Airfield-Ops-Portal,vpn_certificate,success,vendor-remote-site,0
IA000098,2026-06-24T20:53:42,STF1097,staff,Retail Concessions,Retail-POS-Backend,vpn_password,fail,airport-terminal,0
IA001938,2026-06-24T20:54:22,STF1158,staff,Baggage Handling,Retail-POS-Backend,badge+pin,success,airport-terminal,0
IA001701,2026-06-24T20:55:28,STF1033,staff,Retail Concessions,Airfield-Ops-Portal,sso_password,success,airport-terminal,0
IA002752,2026-06-24T21:08:09,VND2020,vendor,Coastal Catering Co,Staff-VPN,badge+pin,success,airport-terminal,0
IA006042,2026-06-24T21:28:14,VND2008,vendor,SkyLink Ground Services,Airfield-Ops-Portal,badge+pin,success,airport-terminal,0
IA005569,2026-06-24T21:31:18,STF1119,staff,Baggage Handling,Baggage-Handling-System,badge+pin,success,airport-terminal,0
IA005959,2026-06-24T21:52:48,VND2030,vendor,Meridian Aircraft Maintenance,Airfield-Ops-Portal,sso_password,success,airport-terminal,0
IA001207,2026-06-24T21:56:29,STF1049,staff,Retail Concessions,Staff-VPN,vpn_certificate,success,airport-terminal,0
IA004037,2026-06-24T23:38:54,STF1169,staff,Ground Operations,Staff-VPN,vpn_password,fail,airport-terminal,1
IA000666,2026-06-24T23:56:21,STF1003,staff,IT,Maintenance-Ticketing,badge+pin,success,airport-terminal,0
IA001387,2026-06-25T00:10:48,STF1013,staff,Cargo,Staff-VPN,sso_password,success,airport-terminal,0
IA001807,2026-06-25T01:06:48,VND2000,vendor,SkyLink Ground Services,Retail-POS-Backend,vpn_certificate,success,vendor-remote-site,0
IA002799,2026-06-25T01:17:35,STF1018,staff,Engineering & Maintenance,Departure-Control-System,vpn_password,fail,airport-terminal,1
IA001176,2026-06-25T01:23:06,STF1144,staff,Security,Cargo-Manifest-System,sso_password,fail,airport-terminal,0
IA004654,2026-06-25T02:05:15,STF1129,staff,Security,Departure-Control-System,sso_mfa,fail,airport-terminal,0
IA000422,2026-06-25T02:20:50,STF1146,staff,Ground Operations,Staff-VPN,vpn_certificate,success,airport-terminal,0
IA001145,2026-06-25T02:29:33,VND2010,vendor,SkyLink Ground Services,Departure-Control-System,badge+pin,success,airport-terminal,0
IA001707,2026-06-25T04:07:18,STF1165,staff,Cargo,HR-Self-Service,vpn_password,success,airport-terminal,0
IA004595,2026-06-25T04:49:05,VND2020,vendor,Coastal Catering Co,Airfield-Ops-Portal,sso_password,success,vendor-remote-site,0
IA005908,2026-06-25T06:03:35,STF1144,staff,Security,HR-Self-Service,sso_password,success,airport-terminal,0
IA003713,2026-06-25T06:05:31,VND2027,vendor,Meridian Aircraft Maintenance,Maintenance-Ticketing,sso_password,success,airport-terminal,0
IA002202,2026-06-25T06:07:31,STF1173,staff,Baggage Handling,HR-Self-Service,vpn_password,success,airport-terminal,0
IA003929,2026-06-25T06:11:45,STF1049,staff,Retail Concessions,Baggage-Handling-System,vpn_password,success,airport-terminal,0
IA000440,2026-06-25T06:21:05,STF1146,staff,Ground Operations,Maintenance-Ticketing,badge+pin,success,airport-terminal,0
IA005404,2026-06-25T06:28:47,STF1004,staff,IT,Staff-VPN,badge+pin,success,airport-terminal,0
IA004347,2026-06-25T06:50:49,VND2018,vendor,Falcon Cargo Handling,Departure-Control-System,badge+pin,success,airport-terminal,0
IA005719,2026-06-25T06:54:22,STF1080,staff,Cargo,HR-Self-Service,vpn_certificate,success,airport-terminal,0
IA000405,2026-06-25T06:57:59,STF1026,staff,Gate Services,HR-Self-Service,sso_mfa,fail,airport-terminal,0
IA004844,2026-06-25T07:22:17,STF1055,staff,Cargo,Gate-Management-System,sso_password,success,airport-terminal,0
IA004004,2026-06-25T07:23:54,STF1017,staff,Gate Services,Airfield-Ops-Portal,vpn_password,success,airport-terminal,0
IA002860,2026-06-25T07:26:21,STF1092,staff,Baggage Handling,Cargo-Manifest-System,badge+pin,success,airport-terminal,0
IA001079,2026-06-25T07:27:53,STF1057,staff,Cargo,Baggage-Handling-System,sso_password,success,airport-terminal,0
IA003326,2026-06-25T07:31:03,VND2000,vendor,SkyLink Ground Services,Airfield-Ops-Portal,badge+pin,success,vendor-remote-site,0
IA002758,2026-06-25T07:34:58,STF1120,staff,Engineering & Maintenance,HR-Self-Service,badge+pin,success,airport-terminal,0
IA003461,2026-06-25T07:56:13,STF1043,staff,Cargo,Airfield-Ops-Portal,sso_mfa,success,airport-terminal,0
IA000810,2026-06-25T08:02:29,VND2003,vendor,Falcon Cargo Handling,HR-Self-Service,badge+pin,success,airport-terminal,0
IA001591,2026-06-25T08:06:50,VND2028,vendor,Horizon Cleaning Services,Gate-Management-System,badge+pin,success,airport-terminal,0
IA000016,2026-06-25T08:12:43,STF1026,staff,Gate Services,Cargo-Manifest-System,badge+pin,success,airport-terminal,0
IA000630,2026-06-25T08:23:04,STF1016,staff,Gate Services,Airfield-Ops-Portal,badge+pin,success,airport-terminal,0
IA003162,2026-06-25T08:25:46,STF1135,staff,Security,HR-Self-Service,badge+pin,success,airport-terminal,0
IA000950,2026-06-25T08:29:25,VND2024,vendor,AeroFuel Solutions,Airfield-Ops-Portal,sso_password,success,airport-terminal,0
IA005601,2026-06-25T08:36:30,VND2005,vendor,AeroFuel Solutions,Airfield-Ops-Portal,badge+pin,success,vendor-remote-site,0
IA002489,2026-06-25T08:43:25,VND2021,vendor,Falcon Cargo Handling,Departure-Control-System,badge+pin,success,airport-terminal,0
IA000015,2026-06-25T08:56:16,STF1046,staff,Cargo,Departure-Control-System,sso_password,success,airport-terminal,0
IA001693,2026-06-25T09:09:15,STF1140,staff,Engineering & Maintenance,Departure-Control-System,sso_password,success,airport-terminal,0
IA002173,2026-06-25T09:15:11,STF1050,staff,Ground Operations,Maintenance-Ticketing,badge+pin,success,airport-terminal,0
IA000017,2026-06-25T09:21:53,VND2028,vendor,Horizon Cleaning Services,Gate-Management-System,sso_mfa,success,airport-terminal,0
IA000309,2026-06-25T09:33:26,STF1113,staff,IT,Gate-Management-System,sso_password,success,airport-terminal,0
IA003145,2026-06-25T09:41:40,STF1075,staff,Gate Services,Gate-Management-System,sso_mfa,success,airport-terminal,0
IA001414,2026-06-25T09:47:03,STF1015,staff,Gate Services,Retail-POS-Backend,badge+pin,success,airport-terminal,0
IA005796,2026-06-25T09:56:47,STF1139,staff,Gate Services,Airfield-Ops-Portal,sso_password,success,airport-terminal,0
IA000384,2026-06-25T09:58:48,STF1146,staff,Ground Operations,Retail-POS-Backend,sso_password,fail,airport-terminal,0
IA002898,2026-06-25T10:08:10,STF1006,staff,Retail Concessions,Cargo-Manifest-System,sso_mfa,success,airport-terminal,0
IA004105,2026-06-25T10:34:02,STF1175,staff,Ground Operations,HR-Self-Service,sso_password,success,airport-terminal,0
IA003756,2026-06-25T10:34:10,STF1099,staff,Baggage Handling,Maintenance-Ticketing,sso_mfa,success,airport-terminal,0
IA002478,2026-06-25T10:44:24,VND2021,vendor,Falcon Cargo Handling,Airfield-Ops-Portal,badge+pin,success,airport-terminal,0
IA004387,2026-06-25T10:49:36,VND2011,vendor,Falcon Cargo Handling,HR-Self-Service,badge+pin,success,vendor-remote-site,0
IA001582,2026-06-25T10:59:02,VND2030,vendor,Meridian Aircraft Maintenance,Baggage-Handling-System,badge+pin,success,airport-terminal,0
IA001879,2026-06-25T11:24:51,STF1146,staff,Ground Operations,Retail-POS-Backend,vpn_certificate,success,airport-terminal,0
IA004219,2026-06-25T11:27:40,STF1163,staff,Retail Concessions,Gate-Management-System,sso_password,success,airport-terminal,0
IA000787,2026-06-25T11:30:52,STF1073,staff,Gate Services,Departure-Control-System,badge+pin,success,airport-terminal,0
IA005126,2026-06-25T11:35:21,VND2016,vendor,AeroFuel Solutions,Retail-POS-Backend,badge+pin,success,airport-terminal,0
IA005667,2026-06-25T11:39:50,VND2002,vendor,Horizon Cleaning Services,Retail-POS-Backend,sso_mfa,success,airport-terminal,0
IA005015,2026-06-25T11:53:08,STF1120,staff,Engineering & Maintenance,Staff-VPN,sso_password,success,airport-terminal,0
IA004430,2026-06-25T12:02:53,STF1060,staff,Retail Concessions,Airfield-Ops-Portal,sso_mfa,success,airport-terminal,0
IA005818,2026-06-25T12:07:55,STF1028,staff,IT,Gate-Management-System,vpn_certificate,success,airport-terminal,0
IA000232,2026-06-25T12:12:05,STF1069,staff,Baggage Handling,HR-Self-Service,vpn_certificate,success,airport-terminal,0
IA001621,2026-06-25T12:17:28,STF1003,staff,IT,Baggage-Handling-System,sso_password,success,airport-terminal,0
IA000924,2026-06-25T12:20:39,STF1118,staff,Engineering & Maintenance,Cargo-Manifest-System,sso_password,success,airport-terminal,0
IA000672,2026-06-25T12:47:21,STF1145,staff,Ground Operations,Gate-Management-System,sso_mfa,success,airport-terminal,0
IA006095,2026-06-25T12:50:46,STF1147,staff,Ground Operations,Retail-POS-Backend,badge+pin,success,airport-terminal,0
IA001886,2026-06-25T12:54:29,VND2013,vendor,Falcon Cargo Handling,Departure-Control-System,badge+pin,success,vendor-remote-site,0
IA003981,2026-06-25T12:58:14,STF1118,staff,Engineering & Maintenance,Airfield-Ops-Portal,badge+pin,success,airport-terminal,0
IA000204,2026-06-25T13:21:23,STF1034,staff,Ground Operations,Baggage-Handling-System,badge+pin,success,airport-terminal,0
IA004599,2026-06-25T13:22:55,STF1001,staff,Cargo,Airfield-Ops-Portal,vpn_certificate,success,airport-terminal,0
IA000351,2026-06-25T13:47:16,STF1087,staff,Ground Operations,Cargo-Manifest-System,sso_password,success,airport-terminal,0
IA002515,2026-06-25T13:55:14,STF1004,staff,IT,Staff-VPN,sso_password,success,airport-terminal,0
IA001519,2026-06-25T14:18:43,STF1081,staff,Cargo,HR-Self-Service,vpn_certificate,fail,airport-terminal,0
IA000903,2026-06-25T14:21:24,VND2001,vendor,Meridian Aircraft Maintenance,Staff-VPN,sso_mfa,success,airport-terminal,0
IA002216,2026-06-25T14:23:39,STF1161,staff,Ground Operations,HR-Self-Service,badge+pin,success,airport-terminal,0
IA000180,2026-06-25T14:27:51,STF1073,staff,Gate Services,Retail-POS-Backend,sso_password,success,airport-terminal,0
IA005600,2026-06-25T14:30:41,VND2026,vendor,Horizon Cleaning Services,Gate-Management-System,sso_password,success,vendor-remote-site,0
IA003509,2026-06-25T14:35:15,STF1160,staff,Gate Services,Baggage-Handling-System,sso_password,success,airport-terminal,0
IA005485,2026-06-25T14:42:26,STF1031,staff,Cargo,Staff-VPN,sso_mfa,fail,airport-terminal,0
IA001013,2026-06-25T14:46:21,STF1116,staff,IT,Cargo-Manifest-System,badge+pin,success,airport-terminal,0
IA001607,2026-06-25T14:51:14,STF1059,staff,IT,Gate-Management-System,sso_password,success,airport-terminal,0
IA004702,2026-06-25T14:56:21,STF1105,staff,Baggage Handling,Baggage-Handling-System,sso_mfa,success,airport-terminal,0
IA000257,2026-06-25T14:59:59,STF1138,staff,Security,Maintenance-Ticketing,badge+pin,success,airport-terminal,0
IA001605,2026-06-25T15:07:16,STF1100,staff,Engineering & Maintenance,Gate-Management-System,sso_password,success,airport-terminal,0
IA001572,2026-06-25T15:17:30,STF1118,staff,Engineering & Maintenance,Gate-Management-System,sso_mfa,success,airport-terminal,0
IA003543,2026-06-25T15:19:50,STF1093,staff,Retail Concessions,Departure-Control-System,badge+pin,success,airport-terminal,0
IA000962,2026-06-25T15:21:17,VND2014,vendor,AeroFuel Solutions,HR-Self-Service,sso_password,success,airport-terminal,0
IA003702,2026-06-25T15:24:19,STF1105,staff,Baggage Handling,Cargo-Manifest-System,badge+pin,success,airport-terminal,0
IA002234,2026-06-25T15:36:49,VND2022,vendor,Falcon Cargo Handling,Departure-Control-System,badge+pin,success,vendor-remote-site,0
IA001598,2026-06-25T15:38:01,VND2029,vendor,Horizon Cleaning Services,Gate-Management-System,sso_mfa,success,airport-terminal,0
IA004726,2026-06-25T15:40:19,STF1143,staff,Engineering & Maintenance,Retail-POS-Backend,badge+pin,success,airport-terminal,0
IA005785,2026-06-25T15:44:22,STF1131,staff,Engineering & Maintenance,Maintenance-Ticketing,vpn_certificate,success,airport-terminal,0
IA005941,2026-06-25T15:56:36,VND2033,vendor,Meridian Aircraft Maintenance,Departure-Control-System,vpn_password,success,vendor-remote-site,1
IA001146,2026-06-25T15:57:38,STF1147,staff,Ground Operations,Maintenance-Ticketing,badge+pin,success,airport-terminal,0
IA001955,2026-06-25T15:58:56,STF1059,staff,IT,Staff-VPN,vpn_certificate,success,airport-terminal,0
IA004202,2026-06-25T16:08:24,STF1160,staff,Gate Services,Airfield-Ops-Portal,vpn_password,success,airport-terminal,0
IA003205,2026-06-25T16:32:19,STF1040,staff,Cargo,Staff-VPN,badge+pin,success,airport-terminal,0
IA000068,2026-06-25T16:45:33,STF1001,staff,Cargo,Airfield-Ops-Portal,sso_password,success,airport-terminal,0
IA002844,2026-06-25T16:55:46,STF1068,staff,Ground Operations,Cargo-Manifest-System,sso_password,success,airport-terminal,0
IA003976,2026-06-25T17:20:55,STF1060,staff,Retail Concessions,Staff-VPN,sso_mfa,success,airport-terminal,0
IA000273,2026-06-25T17:24:44,STF1113,staff,IT,Maintenance-Ticketing,sso_password,success,airport-terminal,0
IA003508,2026-06-25T17:49:34,STF1094,staff,IT,Cargo-Manifest-System,sso_password,success,airport-terminal,0
IA005282,2026-06-25T17:58:17,STF1103,staff,Retail Concessions,Departure-Control-System,badge+pin,success,airport-terminal,0
IA005960,2026-06-25T17:59:45,STF1163,staff,Retail Concessions,Cargo-Manifest-System,sso_mfa,success,airport-terminal,0
IA003635,2026-06-25T18:00:04,STF1077,staff,Gate Services,Gate-Management-System,sso_password,success,airport-terminal,0
IA003449,2026-06-25T18:06:20,STF1087,staff,Ground Operations,Departure-Control-System,sso_mfa,success,airport-terminal,0
IA003129,2026-06-25T18:11:38,STF1164,staff,Ground Operations,Departure-Control-System,sso_password,success,airport-terminal,1
IA003989,2026-06-25T18:16:32,STF1061,staff,Ground Operations,Departure-Control-System,sso_password,success,airport-terminal,0
IA004625,2026-06-25T18:16:55,STF1002,staff,Ground Operations,Baggage-Handling-System,sso_mfa,success,airport-terminal,0
IA005040,2026-06-25T18:33:50,STF1088,staff,Ground Operations,HR-Self-Service,sso_password,success,airport-terminal,0
IA002738,2026-06-25T18:51:24,STF1118,staff,Engineering & Maintenance,Airfield-Ops-Portal,sso_password,success,airport-terminal,0
IA005934,2026-06-25T19:05:00,VND2018,vendor,Falcon Cargo Handling,HR-Self-Service,vpn_certificate,success,vendor-remote-site,0
IA006171,2026-06-25T19:17:42,VND2020,vendor,Coastal Catering Co,Cargo-Manifest-System,sso_mfa,success,vendor-remote-site,0
IA004474,2026-06-25T19:33:34,STF1084,staff,IT,Baggage-Handling-System,sso_mfa,success,airport-terminal,0
IA004489,2026-06-25T19:36:51,STF1032,staff,Security,Airfield-Ops-Portal,sso_mfa,success,airport-terminal,0
IA005766,2026-06-25T19:48:04,STF1122,staff,Gate Services,Baggage-Handling-System,sso_password,success,airport-terminal,0
IA003316,2026-06-25T19:48:30,STF1172,staff,Ground Operations,Departure-Control-System,badge+pin,success,airport-terminal,0
IA001470,2026-06-25T19:51:47,STF1028,staff,IT,Departure-Control-System,vpn_certificate,success,airport-terminal,0
IA004176,2026-06-25T19:57:34,STF1022,staff,Ground Operations,Retail-POS-Backend,sso_password,success,airport-terminal,0
IA006132,2026-06-25T20:06:36,STF1105,staff,Baggage Handling,Departure-Control-System,sso_password,success,airport-terminal,0
IA004661,2026-06-25T20:18:09,STF1047,staff,Gate Services,Gate-Management-System,sso_password,success,airport-terminal,0
IA003793,2026-06-25T20:23:21,VND2010,vendor,SkyLink Ground Services,HR-Self-Service,vpn_password,success,vendor-remote-site,0
IA002831,2026-06-25T20:25:40,STF1022,staff,Ground Operations,HR-Self-Service,badge+pin,success,airport-terminal,0
IA005164,2026-06-25T20:36:46,STF1055,staff,Cargo,Cargo-Manifest-System,sso_password,success,airport-terminal,0
IA004469,2026-06-25T20:38:34,STF1029,staff,Security,Airfield-Ops-Portal,badge+pin,success,airport-terminal,0
IA002966,2026-06-25T20:44:44,STF1178,staff,Engineering & Maintenance,Staff-VPN,badge+pin,success,airport-terminal,0
IA001166,2026-06-25T20:47:25,STF1086,staff,Baggage Handling,Maintenance-Ticketing,vpn_password,success,airport-terminal,0
IA002541,2026-06-25T20:48:45,VND2003,vendor,Falcon Cargo Handling,Departure-Control-System,vpn_certificate,success,vendor-remote-site,0
IA000267,2026-06-25T20:48:53,STF1131,staff,Engineering & Maintenance,Retail-POS-Backend,badge+pin,success,airport-terminal,0
IA001999,2026-06-25T20:51:55,STF1166,staff,Baggage Handling,Cargo-Manifest-System,vpn_certificate,success,airport-terminal,0
IA004927,2026-06-25T21:05:01,VND2006,vendor,Coastal Catering Co,Airfield-Ops-Portal,badge+pin,success,vendor-remote-site,0
IA000369,2026-06-25T21:08:46,STF1005,staff,Retail Concessions,HR-Self-Service,vpn_password,success,airport-terminal,0
IA002015,2026-06-25T21:26:19,VND2030,vendor,Meridian Aircraft Maintenance,Cargo-Manifest-System,sso_password,success,airport-terminal,0
IA003023,2026-06-25T21:29:20,VND2017,vendor,Horizon Cleaning Services,Staff-VPN,sso_password,success,vendor-remote-site,0
IA000864,2026-06-25T21:38:42,VND2014,vendor,AeroFuel Solutions,Staff-VPN,sso_mfa,success,vendor-remote-site,0
IA004633,2026-06-25T21:43:30,STF1059,staff,IT,Airfield-Ops-Portal,sso_password,success,airport-terminal,0
IA001253,2026-06-25T21:48:56,STF1154,staff,Ground Operations,Gate-Management-System,sso_password,success,airport-terminal,0
IA004312,2026-06-25T21:52:33,STF1122,staff,Gate Services,Airfield-Ops-Portal,badge+pin,fail,airport-terminal,0
IA005072,2026-06-25T21:55:12,VND2021,vendor,Falcon Cargo Handling,Staff-VPN,sso_password,success,vendor-remote-site,0
IA001432,2026-06-25T23:02:51,STF1020,staff,Ground Operations,HR-Self-Service,sso_password,success,airport-terminal,0
IA004253,2026-06-25T23:09:53,VND2033,vendor,Meridian Aircraft Maintenance,Cargo-Manifest-System,badge+pin,success,airport-terminal,0
IA003392,2026-06-25T23:34:44,STF1035,staff,Retail Concessions,Baggage-Handling-System,badge+pin,success,airport-terminal,0
IA004652,2026-06-25T23:46:35,STF1037,staff,Engineering & Maintenance,Departure-Control-System,sso_mfa,success,airport-terminal,0
IA002950,2026-06-26T01:25:53,STF1086,staff,Baggage Handling,Airfield-Ops-Portal,badge+pin,success,airport-terminal,0
IA003444,2026-06-26T02:00:10,VND2023,vendor,SkyLink Ground Services,Baggage-Handling-System,vpn_password,success,vendor-remote-site,1
IA006108,2026-06-26T02:25:09,STF1151,staff,Baggage Handling,HR-Self-Service,badge+pin,success,airport-terminal,0
IA004368,2026-06-26T04:03:28,STF1156,staff,Gate Services,Baggage-Handling-System,badge+pin,success,airport-terminal,0
IA000404,2026-06-26T04:47:40,STF1110,staff,Security,Airfield-Ops-Portal,vpn_certificate,success,airport-terminal,0
IA002698,2026-06-26T06:04:56,STF1118,staff,Engineering & Maintenance,Staff-VPN,badge+pin,success,airport-terminal,0
IA004750,2026-06-26T06:10:13,STF1117,staff,IT,Baggage-Handling-System,sso_mfa,success,airport-terminal,0
IA001331,2026-06-26T06:34:00,STF1034,staff,Ground Operations,Retail-POS-Backend,sso_mfa,success,airport-terminal,0
IA004825,2026-06-26T06:38:05,STF1068,staff,Ground Operations,Retail-POS-Backend,badge+pin,success,airport-terminal,0
IA001184,2026-06-26T06:43:16,STF1145,staff,Ground Operations,Baggage-Handling-System,badge+pin,success,airport-terminal,0
IA002783,2026-06-26T06:43:53,VND2032,vendor,AeroFuel Solutions,HR-Self-Service,sso_password,success,vendor-remote-site,0
IA005704,2026-06-26T06:50:34,STF1051,staff,Retail Concessions,Retail-POS-Backend,badge+pin,success,airport-terminal,0
IA003615,2026-06-26T06:52:28,STF1159,staff,Engineering & Maintenance,Baggage-Handling-System,sso_mfa,success,airport-terminal,0
IA000123,2026-06-26T07:05:24,VND2009,vendor,Falcon Cargo Handling,Baggage-Handling-System,badge+pin,success,vendor-remote-site,0
IA004650,2026-06-26T07:32:07,STF1102,staff,IT,Gate-Management-System,sso_mfa,success,airport-terminal,0
IA001050,2026-06-26T07:36:17,STF1115,staff,Engineering & Maintenance,Retail-POS-Backend,vpn_password,success,airport-terminal,0
IA000801,2026-06-26T07:36:32,STF1160,staff,Gate Services,Retail-POS-Backend,vpn_certificate,success,airport-terminal,0
IA004145,2026-06-26T07:39:13,STF1002,staff,Ground Operations,Retail-POS-Backend,badge+pin,success,airport-terminal,0
